Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2012-02-09,105.16357421875,105.3422619599881,104.54203772399968,105.20242247245113,148602900
2012-02-10,104.3866958618164,104.47215731020299,103.98269520991373,104.23131464333909,167907500
2012-02-13,105.16357421875,105.28788388866458,104.68188906635925,105.13250272868267,115841900
2012-02-14,105.03153228759766,105.09368714187491,104.30122756837278,104.88391599054246,165329500
2012-02-15,104.54203033447266,105.5287190055891,104.33225926317223,105.37333785659025,195195100
2012-02-16,105.69965362548828,105.79287995433035,104.36335425624407,104.54981876875131,186567800
2012-02-17,105.97938537597656,106.15030828138045,105.62977465304233,106.06484682867851,129869400
2012-02-21,106.0259780883789,106.47659185609751,105.69967401964999,106.22797245811812,134042300
2012-02-22,105.68411254882812,106.08811306746223,105.49764803526858,105.86280029839155,124455300
2012-02-23,106.15026092529297,106.22794557638383,105.2723401987272,105.62972752917683,137704300
2012-02-24,106.38330841064453,106.59307945662286,106.15024264269123,106.38330841064453,105539100
2012-02-27,106.56201171875,106.84946741254498,105.50540339920803,105.6763262049296,145728900
2012-02-28,106.8727798461914,106.99708950349506,106.38331797982167,106.5930890446689,129355900
2012-02-29,106.45331573486328,107.36230844106902,106.08038653116698,107.02822751127803,185934700
2012-03-01,107.0048828125,107.20688902293978,106.3833462158364,106.67857876658712,145023500
2012-03-02,106.67855072021484,107.074786272013,106.43770816784735,106.9349349434897,120638300
2012-03-05,106.2435302734375,106.59314098198246,105.87837788645157,106.51545629943202,140765000
2012-03-06,104.68968200683594,105.21798046319599,104.38668451455278,105.15583746642193,202129900
2012-03-07,105.4199447631836,105.59086757339115,104.8294798352589,104.93048291078729,143692200
2012-03-08,106.46880340576172,106.68635128253064,105.84727868867596,106.0648147106208,116968900
2012-03-09,106.88056182861328,107.16024078897266,106.5387161817447,106.67079075352174,122836800
2012-03-12,106.88835144042969,107.02819095292828,106.5076574539201,106.86504485501327,104003500
2012-03-13,108.81510925292969,108.8694991912858,107.2845801811329,107.46327981730987,184090500
2012-03-14,108.69856262207031,109.11809298081407,108.36448183313144,108.84617888777653,145163600
2012-03-15,109.32785034179688,109.37446350303841,108.58200419746532,108.86169501973687,165118500
2012-03-16,109.47924041748047,109.61969274104864,109.24514130475802,109.52605785866986,152893500
2012-03-19,109.9084243774414,110.24395732341958,109.33098146469818,109.40901847420638,125291100
2012-03-20,109.5885009765625,109.72115438143017,108.96424055435557,109.28417565791848,121729700
2012-03-21,109.40902709960938,109.752359010895,109.1827268982605,109.65092517866881,122388400
2012-03-22,108.62089538574219,108.89401303795363,108.26195368447941,108.605285601016,135216700
2012-03-23,108.97200012207031,109.0968545427575,108.11365277008494,108.71450425121573,120521000
2012-03-26,110.5014877319336,110.50148773193358,109.71336616477434,109.75237277071795,120164000
2012-03-27,110.15808868408203,110.67310421773284,110.08786254043122,110.60287807408203,119868500
2012-03-28,109.61190795898438,110.27518687956146,108.96423882307818,110.10351496851273,148562100
2012-03-29,109.42464447021484,109.62753598436407,108.5350771043931,108.9642569534253,164963700
2012-03-30,109.87721252441406,110.06449421631554,109.28417169355792,109.96304847818847,135486800
2012-04-02,110.68091583251953,110.96964318966823,109.52604212424603,109.74453142292552,151741100
2012-04-03,110.22834014892578,110.71214814323871,109.58067111511947,110.52486647704256,155806700
2012-04-04,109.13591766357422,109.5104691720181,108.7301465838063,109.41683427160159,146896000
2012-04-05,109.08126068115234,109.4011957158099,108.66769077070218,108.76133755326941,137439400
2012-04-09,107.85612487792969,109.12024290801143,107.55959866079124,107.70786176936046,127555900
2012-04-10,106.0457992553711,107.94978763436303,105.93655460608993,107.64546240373883,235360300
2012-04-11,106.90416717529297,107.32553602590814,106.70908657825775,107.13045542887292,154133000
2012-04-12,108.30099487304688,108.3868308562878,106.92763104797294,107.00566808974864,154321500
2012-04-13,107.01344299316406,108.32439117848084,106.91199724299922,108.0512735003962,169246700
2012-04-16,106.94319152832031,107.71570311451816,106.57643903328231,107.55964100970473,147825300
2012-04-17,108.5272445678711,108.74573389487276,107.45039580852338,107.55964047202421,147877600
2012-04-18,108.16050720214844,108.52725974664762,107.98103635274788,108.04346358444741,123884200
2012-04-19,107.46607208251953,108.58192812819811,106.95886695389885,108.17616878801464,198666700
2012-04-20,107.6455078125,108.33219555866481,107.58308057132331,107.94203423139459,143199600
2012-04-23,106.74031066894531,106.83395746654723,106.07704368097134,106.54523004187475,171844900
2012-04-24,107.14605712890625,107.41917470686519,106.74809702740998,106.83393295990217,137484200
2012-04-25,108.61307525634766,108.65989269461507,108.09805962185676,108.19169449839157,150252200
2012-04-26,109.37000274658203,109.49485720225509,108.31656262535206,108.37898985318859,136291600
2012-04-27,109.54942321777344,109.86154730667577,109.08903601927273,109.69768632737181,130725000
2012-04-30,109.1436996459961,109.40901833391821,108.84718520515221,109.33098132451006,115092200
2012-05-01,109.82263946533203,110.54053504067187,108.95648064709283,109.08132325083518,138832200
2012-05-02,109.49488067626953,109.60412537170976,108.8238027166284,109.18274447016971,121081000
2012-05-03,108.65985870361328,109.59624289636562,108.45697923232777,109.51040698413502,143759700
2012-05-04,106.90416717529297,108.6989110493718,106.84173995542874,108.09026053916394,193927300
2012-05-07,106.98222351074219,107.3411652063614,106.48281756834996,106.52182416938652,127765900
2012-05-08,106.55305480957031,106.72472673636527,105.2811251447108,106.34236437090775,213377700
2012-05-09,105.9209976196289,106.59987449459226,104.94559433639269,105.4215916148831,220752500
2012-05-10,106.13948822021484,106.78715743652747,105.89759010828162,106.65449211052038,150600000
2012-05-11,105.81951904296875,106.80272096104311,105.42935785070159,105.47617528868972,153032400
2012-05-14,104.64905548095703,105.81953928162088,104.49299335555723,104.80511760635682,163910000
2012-05-15,104.04821014404297,105.19528529121885,103.88434906974794,104.57883569090811,207629300
2012-05-16,103.65025329589844,104.99240913221232,103.62684457023536,104.51641186576637,207265500
2012-05-17,102.11299896240234,103.79849835625083,102.05837067421675,103.67364390334888,247992900
2012-05-18,101.2390365600586,102.69043675907457,101.0907733929737,102.51095402693214,319615900
2012-05-21,102.97914123535156,103.01815973411293,101.40288675823078,101.56675969031885,177861100
2012-05-22,103.15863037109375,103.96236157993609,102.48755255619103,103.2444663209107,197531200
2012-05-23,103.21324157714844,103.36150473018134,101.43410755430205,102.41730943847266,204958400
2012-05-24,103.4161376953125,103.65803575990185,102.5499792631136,103.49417470630475,167357600
2012-05-25,103.08060455322266,103.66584641425888,102.83089564392799,103.3771189995399,135465600
2012-05-29,104.3291015625,104.50857237899262,102.35488686075662,103.9077327092619,152883500
2012-05-30,102.81526947021484,104.32129781072304,102.60459100670572,103.43952973715957,162370400
2012-05-31,102.5890121459961,103.35372495243135,101.70724380666766,102.7762938545585,196186000
2012-06-01,100.00614929199219,102.6124239709664,100.00614929199219,100.98155256167819,253240900
2012-06-04,99.95932006835938,100.45872600735463,99.21020520647812,100.18560836129514,202545800
2012-06-05,100.71624755859375,100.86449885658405,99.70962469820537,99.76424704416398,164149400
2012-06-06,102.97914123535156,103.02595867115555,101.38727697737141,101.41849653909014,184202800
2012-06-07,103.04159545898438,104.19646950301095,102.83090503587084,104.14965205493623,184772700
2012-06-08,103.86091613769531,103.88432485713867,102.44852259288852,102.77626847864528,143915400
2012-06-11,102.54219055175781,104.75830376635811,102.44074480870543,104.69587653269338,169756100
2012-06-12,103.72047424316406,103.7907004166124,102.34711081080557,102.83870593172132,181931800
2012-06-13,103.05720520019531,104.06381605370652,102.70605052622939,103.4161469064674,172223900
2012-06-14,104.14966583251953,104.56323588759233,102.9869807888216,103.26789742120867,230615500
2012-06-15,105.2148208618164,105.3089409215795,104.39908575076943,104.61870720253098,169444500
2012-06-18,105.41876220703125,105.67760436577892,104.54027631198902,104.77558845343896,131360900
2012-06-19,106.43844604492188,106.86984966662862,105.39523800278496,105.95214303598337,137382600
2012-06-20,106.26587677001953,106.7521917116155,105.31680084063514,106.44628952392935,206451800
2012-06-21,103.88140106201172,106.50117977483353,103.79512035142314,106.39136904940003,205272200
2012-06-22,104.68145751953125,104.87754895564207,104.02258119816057,104.42261538764838,130029200
2012-06-25,103.00289154052734,103.6146957225611,102.63423876821615,103.57547505069357,146375700
2012-06-26,103.52057647705078,103.8343299221978,102.69699014018632,103.30095504968294,141634000
2012-06-27,104.4539794921875,104.65791026682541,103.51274303993976,103.8657052134738,108088000
2012-06-28,104.15592956542969,104.3128123005834,102.97154151324192,103.76374666449001,169242100
2012-06-29,106.752197265625,106.88553802427451,105.7717399504318,106.04626081760205,212250900
2012-07-02,107.07377624511719,107.18358698370687,106.29726172525899,107.05024622745317,129524500
2012-07-03,107.77967834472656,107.85810772246347,106.94040142050507,107.050212124112,80450000
2012-07-05,107.29339599609375,108.08561313961276,106.90121308337271,107.37967671563129,126177500
2012-07-06,106.27369689941406,106.49331830466011,105.77170340621328,106.25800623661965,151192100
2012-07-09,106.14041900634766,106.33651051769388,105.65410391964534,106.18747905411459,103780500
2012-07-10,105.2148208618164,106.85414240120492,104.85400735193872,106.68158097932493,167884800
2012-07-11,105.23049926757812,105.57562207112804,104.61869501345605,105.26971994406699,141733400
2012-07-12,104.72067260742188,105.2854169352807,104.00690883256249,104.61871319299749,143583200
2012-07-13,106.4776382446289,106.58744895818658,104.97949696300829,104.99518762736514,129642600
2012-07-16,106.22660827636719,106.54036164077824,105.81089554093123,106.23445959076939,97525200
2012-07-17,106.95609283447266,107.17571424322867,105.53639302484662,106.65019073167184,138860300
2012-07-18,107.74830627441406,107.96008835258698,106.64235979611124,106.70509851630239,113349700
2012-07-19,108.03067016601562,108.3836322904568,107.62280867346854,107.96791948213088,129847300
2012-07-20,107.04243469238281,107.58364917623385,106.9247845734917,107.41892704131033,142904500
2012-07-23,105.95996856689453,106.97180710843284,104.9795113583731,105.47366562137887,145210900
2012-07-24,105.05010223388672,106.08547079912172,104.34417782556966,106.03841076769683,173301200
2012-07-25,105.07365417480469,105.54426650212045,104.51674915707041,105.26974563663784,129122300
2012-07-26,106.80707550048828,107.03454825491123,106.09329984394427,106.58745406285486,156526500
2012-07-27,108.77580261230469,109.08171664933185,106.78351949346361,107.37179362288298,236768900
2012-07-30,108.77580261230469,109.293486718626,108.4542218509243,108.65031322739742,106782000
2012-07-31,108.0150146484375,108.9248698388232,108.0150146484375,108.62681898700363,120575900
2012-08-01,107.9208755493164,108.81505198314966,107.77184414893236,108.79152196924386,138293800
2012-08-02,107.17573547363281,107.90520184386934,106.34430969457834,107.10514542865003,199556600
2012-08-03,109.30133056640625,109.5287912814499,107.20706427649488,108.68167515674199,157825000
2012-08-06,109.51310729980469,109.9445107185759,109.46604728475106,109.59154863720589,86326200
2012-08-07,110.06218719482422,110.53279937570085,109.83471446753494,109.95236452063678,109545100
2012-08-08,110.19554138183594,110.3210307976617,109.66216648281106,109.69354781312057,89754700
2012-08-09,110.28968048095703,110.50930195716543,109.92886693091589,110.03867766902009,90291700
2012-08-10,110.47010803222656,110.50932872715171,109.66221198436665,109.84261281885144,99792700
2012-08-13,110.4151611328125,110.47006050730907,109.84256556388624,110.28182040221162,79426900
2012-08-14,110.43085479736328,110.893639711553,110.10142260032,110.8230376941013,102379400
2012-08-15,110.55634307861328,110.74459515536034,110.24260158583897,110.31319162644257,71085900
2012-08-16,111.3720932006836,111.5054339372373,110.43869607633657,110.71321689801616,112014200
2012-08-17,111.5210952758789,111.61522728644874,111.27010450745422,111.56031594957723,90813700
2012-08-20,111.52893829345703,111.55246830223143,111.05831418103205,111.36421626356778,78255700
2012-08-21,111.19166564941406,112.2348733571049,110.94851422289769,111.8034698737035,105581100
2012-08-22,111.23873901367188,111.41913975678767,110.65046479316979,110.9092949179374,133243500
2012-08-23,110.3288803100586,110.97205394923546,110.15631890159078,110.96421460102167,111466400
2012-08-24,110.99560546875,111.246608281872,109.98377880347502,110.05436885648825,99481200
2012-08-27,111.01912689208984,111.4426911143256,110.86225613026888,111.29365970163049,68785900
2012-08-28,110.90927124023438,111.25439395753816,110.5719998373484,110.7367098815825,75689600
2012-08-29,110.99560546875,111.29366831721417,110.68970327055311,111.00345678695561,65421300
2012-08-30,110.19554138183594,110.548503552758,109.96022927839763,110.5171222224485,96589900
2012-08-31,110.72103118896484,111.23871526491715,110.09353642736815,110.8229905601915,151970400
2012-09-04,110.61911010742188,110.95639363201254,109.91318566019123,110.6269494569342,120226200
2012-09-05,110.52497863769531,110.96422153452436,110.3053571892808,110.66615872518838,100660300
2012-09-06,112.76824188232422,112.77608122941247,111.18382007227467,111.19165941936292,158272500
2012-09-07,113.2074966430664,113.25455666750294,112.85453449132231,112.95649388811144,107272100
2012-09-10,112.56431579589844,113.29378211076668,112.52510708619839,113.097690688384,86458500
2012-09-11,112.8780288696289,113.23883025538942,112.60349618912154,112.63487750781934,88760000
2012-09-12,113.25460815429688,113.3801095888287,112.8702644992215,113.25460815429688,87640900
2012-09-13,114.98018646240234,115.33314869931472,112.94084244442364,113.23889332726344,225470200
2012-09-14,115.49002075195312,116.17241514471038,115.11351656352606,115.20764859486877,169777000
2012-09-17,115.09778594970703,115.45074799473852,114.8075626059761,115.25465663989142,119427800
2012-09-18,115.00370025634766,115.15273166097971,114.7134887642566,114.90174084933992,98326600
2012-09-19,115.06644439697266,115.4350972289671,114.83898361286596,115.13703443668122,128318300
2012-09-20,115.07430267333984,115.13704140011701,114.227186240192,114.5409277479632,154009800
2012-09-21,115.02619934082031,115.6570440215981,114.97888809542525,115.63338839890056,108737500
2012-09-24,114.8526840209961,115.11290782886945,114.37166644262864,114.45840771191975,95682000
2012-09-25,113.63045501708984,115.31795740489241,113.59890616926552,115.09716359956198,133165200
2012-09-26,112.99169921875,113.6383181403538,112.72359421668122,113.60678132990492,146502200
2012-09-27,114.0562744140625,114.31649827716224,113.16520591608713,113.46485982493421,111830300
2012-09-28,113.52791595458984,113.9931590892265,113.12575847026353,113.62253841387663,150696100
2012-10-01,113.82756805419922,114.88422560802185,113.55945103636881,113.96162054693576,135911200
2012-10-02,113.9458999633789,114.45845456203368,113.41757093684403,114.27709075468302,113422200
2012-10-03,114.4111328125,114.67923790004565,113.65412879679911,114.25342464525913,121283100
2012-10-04,115.23119354248047,115.39678284785126,114.68709033154695,114.84479844268596,124311600
2012-10-05,115.23912811279297,116.04345549421247,114.8921628881664,115.84631725588947,124842100
2012-10-08,114.84480285644531,115.22330474419716,114.58457904850403,114.81326604594852,78415400
2012-10-09,113.70928955078125,114.85268848507249,113.66985951186943,114.75806601757097,148872900
2012-10-10,112.98382568359375,113.80392719915768,112.83399875099886,113.69351827420662,124247500
2012-10-11,113.046875,113.93794308170222,113.02321939007471,113.77234177987025,123601500
2012-10-12,112.67630767822266,113.51217171041837,112.43185823850814,113.1257885440415,124181900
2012-10-15,113.61470031738281,113.73297843635793,112.58169797045993,112.94442555689166,107689100
2012-10-16,114.76598358154297,114.8448436843572,114.0720652126995,114.1509132831514,108815500
2012-10-17,115.28640747070312,115.38104198092438,114.67133729988427,114.84481986420342,128834100
2012-10-18,114.98677825927734,115.53876282810768,114.60038304491552,114.98677825927734,148108500
2012-10-19,113.07058715820312,114.7817453152523,112.8024820900633,114.77386411878736,185645200
2012-10-22,113.08634185791016,113.2913612214861,112.19527348599989,112.88131046197532,125578600
2012-10-23,111.51712799072266,112.02180126729948,111.05188475795154,111.86409312443674,192056300
2012-10-24,111.20173645019531,112.05337504999733,111.02825384473401,111.9193104647532,120179400
2012-10-25,111.52497100830078,112.19524542646309,110.84682742937521,111.99022611416159,134457400
2012-10-26,111.4618911743164,111.84827416562939,110.70487554469334,111.42246114621064,146023500
2012-10-31,111.4618911743164,111.99810105301819,110.93355045593846,111.85616739066369,103438500
2012-11-01,112.62902069091797,112.77095444814609,111.59601823876909,111.69852194153498,100995600
2012-11-02,111.62753295898438,113.33080990262687,111.5092548513818,113.29926105235891,137702200
2012-11-05,111.85619354248047,112.10852412311253,111.13071454631294,111.46191723395197,98378500
2012-11-06,112.73148345947266,113.17307098429916,112.07698336647708,112.19526144192788,107068100
2012-11-07,110.17658996582031,111.72214660048957,109.65614226884885,111.70638420896432,264304500
2012-11-08,108.85183715820312,110.72071571555212,108.7650958577999,110.16083786161089,181517300
2012-11-09,108.94647216796875,109.95581892308863,108.46545441495361,108.52064686143736,201055300
2012-11-12,109.03321075439453,109.45902401796296,108.78876128527543,109.28554142071157,97677500
2012-11-13,108.6546859741211,109.80597836649333,108.31561404266984,108.45754777238591,123018300
2012-11-14,107.18798828125,109.15937050108343,106.9435388111686,108.9858999355113,191505000
2012-11-15,107.00662994384766,107.62959349521144,106.59657905214667,107.22742380114138,178128400
2012-11-16,107.53496551513672,107.74787818777469,106.21808348875288,107.16434465372984,239483900
2012-11-19,109.71135711669922,109.72711950971583,107.56649249505438,108.74142848992909,151495800
2012-11-20,109.75865936279297,109.94002312650498,108.88336532768183,109.53786555504963,119807400
2012-11-21,109.96369171142578,110.05832623473063,109.63250096076261,109.85329479453806,81710800
2012-11-23,111.4618911743164,111.50130917006695,110.42887738030815,110.49985624384064,65409200
2012-11-26,111.22537994384766,111.46982939787286,110.54722402347385,110.90995158997531,100124400
